lig_id,pro_id,dests,score
1434,1591,./data/processed_data/pro_lig_voxels/train/1591_pro_1434_lig.npy,0
1434,2276,./data/processed_data/pro_lig_voxels/train/2276_pro_1434_lig.npy,0
1434,1643,./data/processed_data/pro_lig_voxels/train/1643_pro_1434_lig.npy,0
1434,2681,./data/processed_data/pro_lig_voxels/train/2681_pro_1434_lig.npy,0
1434,1434,./data/processed_data/pro_lig_voxels/train/1434_pro_1434_lig.npy,1
1435,408,./data/processed_data/pro_lig_voxels/train/0408_pro_1435_lig.npy,0
1435,2543,./data/processed_data/pro_lig_voxels/train/2543_pro_1435_lig.npy,0
1435,521,./data/processed_data/pro_lig_voxels/train/0521_pro_1435_lig.npy,0
1435,2085,./data/processed_data/pro_lig_voxels/train/2085_pro_1435_lig.npy,0
1435,1435,./data/processed_data/pro_lig_voxels/train/1435_pro_1435_lig.npy,1
1436,1947,./data/processed_data/pro_lig_voxels/train/1947_pro_1436_lig.npy,0
1436,2224,./data/processed_data/pro_lig_voxels/train/2224_pro_1436_lig.npy,0
1436,290,./data/processed_data/pro_lig_voxels/train/0290_pro_1436_lig.npy,0
1436,851,./data/processed_data/pro_lig_voxels/train/0851_pro_1436_lig.npy,0
1436,1436,./data/processed_data/pro_lig_voxels/train/1436_pro_1436_lig.npy,1
1437,1044,./data/processed_data/pro_lig_voxels/train/1044_pro_1437_lig.npy,0
1437,354,./data/processed_data/pro_lig_voxels/train/0354_pro_1437_lig.npy,0
1437,121,./data/processed_data/pro_lig_voxels/train/0121_pro_1437_lig.npy,0
1437,1975,./data/processed_data/pro_lig_voxels/train/1975_pro_1437_lig.npy,0
1437,1437,./data/processed_data/pro_lig_voxels/train/1437_pro_1437_lig.npy,1
1438,1839,./data/processed_data/pro_lig_voxels/train/1839_pro_1438_lig.npy,0
1438,1667,./data/processed_data/pro_lig_voxels/train/1667_pro_1438_lig.npy,0
1438,1035,./data/processed_data/pro_lig_voxels/train/1035_pro_1438_lig.npy,0
1438,299,./data/processed_data/pro_lig_voxels/train/0299_pro_1438_lig.npy,0
1438,1438,./data/processed_data/pro_lig_voxels/train/1438_pro_1438_lig.npy,1
1439,906,./data/processed_data/pro_lig_voxels/train/0906_pro_1439_lig.npy,0
1439,2177,./data/processed_data/pro_lig_voxels/train/2177_pro_1439_lig.npy,0
1439,727,./data/processed_data/pro_lig_voxels/train/0727_pro_1439_lig.npy,0
1439,909,./data/processed_data/pro_lig_voxels/train/0909_pro_1439_lig.npy,0
1439,1439,./data/processed_data/pro_lig_voxels/train/1439_pro_1439_lig.npy,1
1440,2293,./data/processed_data/pro_lig_voxels/train/2293_pro_1440_lig.npy,0
1440,1767,./data/processed_data/pro_lig_voxels/train/1767_pro_1440_lig.npy,0
1440,1118,./data/processed_data/pro_lig_voxels/train/1118_pro_1440_lig.npy,0
1440,1468,./data/processed_data/pro_lig_voxels/train/1468_pro_1440_lig.npy,0
1440,1440,./data/processed_data/pro_lig_voxels/train/1440_pro_1440_lig.npy,1
1441,2410,./data/processed_data/pro_lig_voxels/train/2410_pro_1441_lig.npy,0
1441,2320,./data/processed_data/pro_lig_voxels/train/2320_pro_1441_lig.npy,0
1441,794,./data/processed_data/pro_lig_voxels/train/0794_pro_1441_lig.npy,0
1441,1179,./data/processed_data/pro_lig_voxels/train/1179_pro_1441_lig.npy,0
1441,1441,./data/processed_data/pro_lig_voxels/train/1441_pro_1441_lig.npy,1
1442,2264,./data/processed_data/pro_lig_voxels/train/2264_pro_1442_lig.npy,0
1442,1126,./data/processed_data/pro_lig_voxels/train/1126_pro_1442_lig.npy,0
1442,1156,./data/processed_data/pro_lig_voxels/train/1156_pro_1442_lig.npy,0
1442,824,./data/processed_data/pro_lig_voxels/train/0824_pro_1442_lig.npy,0
1442,1442,./data/processed_data/pro_lig_voxels/train/1442_pro_1442_lig.npy,1
1443,948,./data/processed_data/pro_lig_voxels/train/0948_pro_1443_lig.npy,0
1443,2256,./data/processed_data/pro_lig_voxels/train/2256_pro_1443_lig.npy,0
1443,1554,./data/processed_data/pro_lig_voxels/train/1554_pro_1443_lig.npy,0
1443,520,./data/processed_data/pro_lig_voxels/train/0520_pro_1443_lig.npy,0
1443,1443,./data/processed_data/pro_lig_voxels/train/1443_pro_1443_lig.npy,1
1444,129,./data/processed_data/pro_lig_voxels/train/0129_pro_1444_lig.npy,0
1444,851,./data/processed_data/pro_lig_voxels/train/0851_pro_1444_lig.npy,0
1444,1718,./data/processed_data/pro_lig_voxels/train/1718_pro_1444_lig.npy,0
1444,872,./data/processed_data/pro_lig_voxels/train/0872_pro_1444_lig.npy,0
1444,1444,./data/processed_data/pro_lig_voxels/train/1444_pro_1444_lig.npy,1
1445,1170,./data/processed_data/pro_lig_voxels/train/1170_pro_1445_lig.npy,0
1445,2148,./data/processed_data/pro_lig_voxels/train/2148_pro_1445_lig.npy,0
1445,105,./data/processed_data/pro_lig_voxels/train/0105_pro_1445_lig.npy,0
1445,492,./data/processed_data/pro_lig_voxels/train/0492_pro_1445_lig.npy,0
1445,1445,./data/processed_data/pro_lig_voxels/train/1445_pro_1445_lig.npy,1
1446,1620,./data/processed_data/pro_lig_voxels/train/1620_pro_1446_lig.npy,0
1446,251,./data/processed_data/pro_lig_voxels/train/0251_pro_1446_lig.npy,0
1446,468,./data/processed_data/pro_lig_voxels/train/0468_pro_1446_lig.npy,0
1446,1034,./data/processed_data/pro_lig_voxels/train/1034_pro_1446_lig.npy,0
1446,1446,./data/processed_data/pro_lig_voxels/train/1446_pro_1446_lig.npy,1
1447,1303,./data/processed_data/pro_lig_voxels/train/1303_pro_1447_lig.npy,0
1447,1007,./data/processed_data/pro_lig_voxels/train/1007_pro_1447_lig.npy,0
1447,288,./data/processed_data/pro_lig_voxels/train/0288_pro_1447_lig.npy,0
1447,229,./data/processed_data/pro_lig_voxels/train/0229_pro_1447_lig.npy,0
1447,1447,./data/processed_data/pro_lig_voxels/train/1447_pro_1447_lig.npy,1
1448,2236,./data/processed_data/pro_lig_voxels/train/2236_pro_1448_lig.npy,0
1448,718,./data/processed_data/pro_lig_voxels/train/0718_pro_1448_lig.npy,0
1448,116,./data/processed_data/pro_lig_voxels/train/0116_pro_1448_lig.npy,0
1448,411,./data/processed_data/pro_lig_voxels/train/0411_pro_1448_lig.npy,0
1448,1448,./data/processed_data/pro_lig_voxels/train/1448_pro_1448_lig.npy,1
1449,2379,./data/processed_data/pro_lig_voxels/train/2379_pro_1449_lig.npy,0
1449,1846,./data/processed_data/pro_lig_voxels/train/1846_pro_1449_lig.npy,0
1449,2153,./data/processed_data/pro_lig_voxels/train/2153_pro_1449_lig.npy,0
1449,1285,./data/processed_data/pro_lig_voxels/train/1285_pro_1449_lig.npy,0
1449,1449,./data/processed_data/pro_lig_voxels/train/1449_pro_1449_lig.npy,1
1450,2382,./data/processed_data/pro_lig_voxels/train/2382_pro_1450_lig.npy,0
1450,47,./data/processed_data/pro_lig_voxels/train/0047_pro_1450_lig.npy,0
1450,814,./data/processed_data/pro_lig_voxels/train/0814_pro_1450_lig.npy,0
1450,621,./data/processed_data/pro_lig_voxels/train/0621_pro_1450_lig.npy,0
1450,1450,./data/processed_data/pro_lig_voxels/train/1450_pro_1450_lig.npy,1
1451,1016,./data/processed_data/pro_lig_voxels/train/1016_pro_1451_lig.npy,0
1451,251,./data/processed_data/pro_lig_voxels/train/0251_pro_1451_lig.npy,0
1451,774,./data/processed_data/pro_lig_voxels/train/0774_pro_1451_lig.npy,0
1451,2486,./data/processed_data/pro_lig_voxels/train/2486_pro_1451_lig.npy,0
1451,1451,./data/processed_data/pro_lig_voxels/train/1451_pro_1451_lig.npy,1
1452,2558,./data/processed_data/pro_lig_voxels/train/2558_pro_1452_lig.npy,0
1452,552,./data/processed_data/pro_lig_voxels/train/0552_pro_1452_lig.npy,0
1452,2663,./data/processed_data/pro_lig_voxels/train/2663_pro_1452_lig.npy,0
1452,2414,./data/processed_data/pro_lig_voxels/train/2414_pro_1452_lig.npy,0
1452,1452,./data/processed_data/pro_lig_voxels/train/1452_pro_1452_lig.npy,1
1453,213,./data/processed_data/pro_lig_voxels/train/0213_pro_1453_lig.npy,0
1453,1797,./data/processed_data/pro_lig_voxels/train/1797_pro_1453_lig.npy,0
1453,53,./data/processed_data/pro_lig_voxels/train/0053_pro_1453_lig.npy,0
1453,1889,./data/processed_data/pro_lig_voxels/train/1889_pro_1453_lig.npy,0
1453,1453,./data/processed_data/pro_lig_voxels/train/1453_pro_1453_lig.npy,1
1454,547,./data/processed_data/pro_lig_voxels/train/0547_pro_1454_lig.npy,0
1454,1479,./data/processed_data/pro_lig_voxels/train/1479_pro_1454_lig.npy,0
1454,2697,./data/processed_data/pro_lig_voxels/train/2697_pro_1454_lig.npy,0
1454,1537,./data/processed_data/pro_lig_voxels/train/1537_pro_1454_lig.npy,0
1454,1454,./data/processed_data/pro_lig_voxels/train/1454_pro_1454_lig.npy,1
1455,1612,./data/processed_data/pro_lig_voxels/train/1612_pro_1455_lig.npy,0
1455,1283,./data/processed_data/pro_lig_voxels/train/1283_pro_1455_lig.npy,0
1455,297,./data/processed_data/pro_lig_voxels/train/0297_pro_1455_lig.npy,0
1455,95,./data/processed_data/pro_lig_voxels/train/0095_pro_1455_lig.npy,0
1455,1455,./data/processed_data/pro_lig_voxels/train/1455_pro_1455_lig.npy,1
1456,235,./data/processed_data/pro_lig_voxels/train/0235_pro_1456_lig.npy,0
1456,688,./data/processed_data/pro_lig_voxels/train/0688_pro_1456_lig.npy,0
1456,1096,./data/processed_data/pro_lig_voxels/train/1096_pro_1456_lig.npy,0
1456,1265,./data/processed_data/pro_lig_voxels/train/1265_pro_1456_lig.npy,0
1456,1456,./data/processed_data/pro_lig_voxels/train/1456_pro_1456_lig.npy,1
1457,790,./data/processed_data/pro_lig_voxels/train/0790_pro_1457_lig.npy,0
1457,387,./data/processed_data/pro_lig_voxels/train/0387_pro_1457_lig.npy,0
1457,1636,./data/processed_data/pro_lig_voxels/train/1636_pro_1457_lig.npy,0
1457,2515,./data/processed_data/pro_lig_voxels/train/2515_pro_1457_lig.npy,0
1457,1457,./data/processed_data/pro_lig_voxels/train/1457_pro_1457_lig.npy,1
1458,2653,./data/processed_data/pro_lig_voxels/train/2653_pro_1458_lig.npy,0
1458,204,./data/processed_data/pro_lig_voxels/train/0204_pro_1458_lig.npy,0
1458,262,./data/processed_data/pro_lig_voxels/train/0262_pro_1458_lig.npy,0
1458,2565,./data/processed_data/pro_lig_voxels/train/2565_pro_1458_lig.npy,0
1458,1458,./data/processed_data/pro_lig_voxels/train/1458_pro_1458_lig.npy,1
1459,1140,./data/processed_data/pro_lig_voxels/train/1140_pro_1459_lig.npy,0
1459,557,./data/processed_data/pro_lig_voxels/train/0557_pro_1459_lig.npy,0
1459,1948,./data/processed_data/pro_lig_voxels/train/1948_pro_1459_lig.npy,0
1459,493,./data/processed_data/pro_lig_voxels/train/0493_pro_1459_lig.npy,0
1459,1459,./data/processed_data/pro_lig_voxels/train/1459_pro_1459_lig.npy,1
1460,164,./data/processed_data/pro_lig_voxels/train/0164_pro_1460_lig.npy,0
1460,505,./data/processed_data/pro_lig_voxels/train/0505_pro_1460_lig.npy,0
1460,2512,./data/processed_data/pro_lig_voxels/train/2512_pro_1460_lig.npy,0
1460,2473,./data/processed_data/pro_lig_voxels/train/2473_pro_1460_lig.npy,0
1460,1460,./data/processed_data/pro_lig_voxels/train/1460_pro_1460_lig.npy,1
1461,280,./data/processed_data/pro_lig_voxels/train/0280_pro_1461_lig.npy,0
1461,2443,./data/processed_data/pro_lig_voxels/train/2443_pro_1461_lig.npy,0
1461,2304,./data/processed_data/pro_lig_voxels/train/2304_pro_1461_lig.npy,0
1461,917,./data/processed_data/pro_lig_voxels/train/0917_pro_1461_lig.npy,0
1461,1461,./data/processed_data/pro_lig_voxels/train/1461_pro_1461_lig.npy,1
1462,1069,./data/processed_data/pro_lig_voxels/train/1069_pro_1462_lig.npy,0
1462,1074,./data/processed_data/pro_lig_voxels/train/1074_pro_1462_lig.npy,0
1462,2510,./data/processed_data/pro_lig_voxels/train/2510_pro_1462_lig.npy,0
1462,228,./data/processed_data/pro_lig_voxels/train/0228_pro_1462_lig.npy,0
1462,1462,./data/processed_data/pro_lig_voxels/train/1462_pro_1462_lig.npy,1
1463,1766,./data/processed_data/pro_lig_voxels/train/1766_pro_1463_lig.npy,0
1463,2424,./data/processed_data/pro_lig_voxels/train/2424_pro_1463_lig.npy,0
1463,2624,./data/processed_data/pro_lig_voxels/train/2624_pro_1463_lig.npy,0
1463,2662,./data/processed_data/pro_lig_voxels/train/2662_pro_1463_lig.npy,0
1463,1463,./data/processed_data/pro_lig_voxels/train/1463_pro_1463_lig.npy,1
1464,1561,./data/processed_data/pro_lig_voxels/train/1561_pro_1464_lig.npy,0
1464,466,./data/processed_data/pro_lig_voxels/train/0466_pro_1464_lig.npy,0
1464,2386,./data/processed_data/pro_lig_voxels/train/2386_pro_1464_lig.npy,0
1464,313,./data/processed_data/pro_lig_voxels/train/0313_pro_1464_lig.npy,0
1464,1464,./data/processed_data/pro_lig_voxels/train/1464_pro_1464_lig.npy,1
1465,1343,./data/processed_data/pro_lig_voxels/train/1343_pro_1465_lig.npy,0
1465,1874,./data/processed_data/pro_lig_voxels/train/1874_pro_1465_lig.npy,0
1465,2185,./data/processed_data/pro_lig_voxels/train/2185_pro_1465_lig.npy,0
1465,2648,./data/processed_data/pro_lig_voxels/train/2648_pro_1465_lig.npy,0
1465,1465,./data/processed_data/pro_lig_voxels/train/1465_pro_1465_lig.npy,1
1466,2287,./data/processed_data/pro_lig_voxels/train/2287_pro_1466_lig.npy,0
1466,672,./data/processed_data/pro_lig_voxels/train/0672_pro_1466_lig.npy,0
1466,1146,./data/processed_data/pro_lig_voxels/train/1146_pro_1466_lig.npy,0
1466,1219,./data/processed_data/pro_lig_voxels/train/1219_pro_1466_lig.npy,0
1466,1466,./data/processed_data/pro_lig_voxels/train/1466_pro_1466_lig.npy,1
1467,1715,./data/processed_data/pro_lig_voxels/train/1715_pro_1467_lig.npy,0
1467,2665,./data/processed_data/pro_lig_voxels/train/2665_pro_1467_lig.npy,0
1467,1165,./data/processed_data/pro_lig_voxels/train/1165_pro_1467_lig.npy,0
1467,500,./data/processed_data/pro_lig_voxels/train/0500_pro_1467_lig.npy,0
1467,1467,./data/processed_data/pro_lig_voxels/train/1467_pro_1467_lig.npy,1
1468,623,./data/processed_data/pro_lig_voxels/train/0623_pro_1468_lig.npy,0
1468,1673,./data/processed_data/pro_lig_voxels/train/1673_pro_1468_lig.npy,0
1468,1875,./data/processed_data/pro_lig_voxels/train/1875_pro_1468_lig.npy,0
1468,2295,./data/processed_data/pro_lig_voxels/train/2295_pro_1468_lig.npy,0
1468,1468,./data/processed_data/pro_lig_voxels/train/1468_pro_1468_lig.npy,1
1469,1155,./data/processed_data/pro_lig_voxels/train/1155_pro_1469_lig.npy,0
1469,516,./data/processed_data/pro_lig_voxels/train/0516_pro_1469_lig.npy,0
1469,1303,./data/processed_data/pro_lig_voxels/train/1303_pro_1469_lig.npy,0
1469,1518,./data/processed_data/pro_lig_voxels/train/1518_pro_1469_lig.npy,0
1469,1469,./data/processed_data/pro_lig_voxels/train/1469_pro_1469_lig.npy,1
1470,1599,./data/processed_data/pro_lig_voxels/train/1599_pro_1470_lig.npy,0
1470,1487,./data/processed_data/pro_lig_voxels/train/1487_pro_1470_lig.npy,0
1470,2065,./data/processed_data/pro_lig_voxels/train/2065_pro_1470_lig.npy,0
1470,193,./data/processed_data/pro_lig_voxels/train/0193_pro_1470_lig.npy,0
1470,1470,./data/processed_data/pro_lig_voxels/train/1470_pro_1470_lig.npy,1
1471,2232,./data/processed_data/pro_lig_voxels/train/2232_pro_1471_lig.npy,0
1471,186,./data/processed_data/pro_lig_voxels/train/0186_pro_1471_lig.npy,0
1471,2658,./data/processed_data/pro_lig_voxels/train/2658_pro_1471_lig.npy,0
1471,562,./data/processed_data/pro_lig_voxels/train/0562_pro_1471_lig.npy,0
1471,1471,./data/processed_data/pro_lig_voxels/train/1471_pro_1471_lig.npy,1
1472,2273,./data/processed_data/pro_lig_voxels/train/2273_pro_1472_lig.npy,0
1472,1565,./data/processed_data/pro_lig_voxels/train/1565_pro_1472_lig.npy,0
1472,805,./data/processed_data/pro_lig_voxels/train/0805_pro_1472_lig.npy,0
1472,396,./data/processed_data/pro_lig_voxels/train/0396_pro_1472_lig.npy,0
1472,1472,./data/processed_data/pro_lig_voxels/train/1472_pro_1472_lig.npy,1
1473,1233,./data/processed_data/pro_lig_voxels/train/1233_pro_1473_lig.npy,0
1473,93,./data/processed_data/pro_lig_voxels/train/0093_pro_1473_lig.npy,0
1473,252,./data/processed_data/pro_lig_voxels/train/0252_pro_1473_lig.npy,0
1473,1379,./data/processed_data/pro_lig_voxels/train/1379_pro_1473_lig.npy,0
1473,1473,./data/processed_data/pro_lig_voxels/train/1473_pro_1473_lig.npy,1
1474,1948,./data/processed_data/pro_lig_voxels/train/1948_pro_1474_lig.npy,0
1474,781,./data/processed_data/pro_lig_voxels/train/0781_pro_1474_lig.npy,0
1474,1647,./data/processed_data/pro_lig_voxels/train/1647_pro_1474_lig.npy,0
1474,1006,./data/processed_data/pro_lig_voxels/train/1006_pro_1474_lig.npy,0
1474,1474,./data/processed_data/pro_lig_voxels/train/1474_pro_1474_lig.npy,1
1475,649,./data/processed_data/pro_lig_voxels/train/0649_pro_1475_lig.npy,0
1475,921,./data/processed_data/pro_lig_voxels/train/0921_pro_1475_lig.npy,0
1475,1012,./data/processed_data/pro_lig_voxels/train/1012_pro_1475_lig.npy,0
1475,658,./data/processed_data/pro_lig_voxels/train/0658_pro_1475_lig.npy,0
1475,1475,./data/processed_data/pro_lig_voxels/train/1475_pro_1475_lig.npy,1
1476,671,./data/processed_data/pro_lig_voxels/train/0671_pro_1476_lig.npy,0
1476,274,./data/processed_data/pro_lig_voxels/train/0274_pro_1476_lig.npy,0
1476,535,./data/processed_data/pro_lig_voxels/train/0535_pro_1476_lig.npy,0
1476,1126,./data/processed_data/pro_lig_voxels/train/1126_pro_1476_lig.npy,0
1476,1476,./data/processed_data/pro_lig_voxels/train/1476_pro_1476_lig.npy,1
1477,2545,./data/processed_data/pro_lig_voxels/train/2545_pro_1477_lig.npy,0
1477,2681,./data/processed_data/pro_lig_voxels/train/2681_pro_1477_lig.npy,0
1477,1607,./data/processed_data/pro_lig_voxels/train/1607_pro_1477_lig.npy,0
1477,2497,./data/processed_data/pro_lig_voxels/train/2497_pro_1477_lig.npy,0
1477,1477,./data/processed_data/pro_lig_voxels/train/1477_pro_1477_lig.npy,1
1478,1526,./data/processed_data/pro_lig_voxels/train/1526_pro_1478_lig.npy,0
1478,1359,./data/processed_data/pro_lig_voxels/train/1359_pro_1478_lig.npy,0
1478,803,./data/processed_data/pro_lig_voxels/train/0803_pro_1478_lig.npy,0
1478,1609,./data/processed_data/pro_lig_voxels/train/1609_pro_1478_lig.npy,0
1478,1478,./data/processed_data/pro_lig_voxels/train/1478_pro_1478_lig.npy,1
1479,657,./data/processed_data/pro_lig_voxels/train/0657_pro_1479_lig.npy,0
1479,2465,./data/processed_data/pro_lig_voxels/train/2465_pro_1479_lig.npy,0
1479,2043,./data/processed_data/pro_lig_voxels/train/2043_pro_1479_lig.npy,0
1479,1136,./data/processed_data/pro_lig_voxels/train/1136_pro_1479_lig.npy,0
1479,1479,./data/processed_data/pro_lig_voxels/train/1479_pro_1479_lig.npy,1
1480,197,./data/processed_data/pro_lig_voxels/train/0197_pro_1480_lig.npy,0
1480,2467,./data/processed_data/pro_lig_voxels/train/2467_pro_1480_lig.npy,0
1480,345,./data/processed_data/pro_lig_voxels/train/0345_pro_1480_lig.npy,0
1480,2156,./data/processed_data/pro_lig_voxels/train/2156_pro_1480_lig.npy,0
1480,1480,./data/processed_data/pro_lig_voxels/train/1480_pro_1480_lig.npy,1
1481,2622,./data/processed_data/pro_lig_voxels/train/2622_pro_1481_lig.npy,0
1481,398,./data/processed_data/pro_lig_voxels/train/0398_pro_1481_lig.npy,0
1481,2521,./data/processed_data/pro_lig_voxels/train/2521_pro_1481_lig.npy,0
1481,1992,./data/processed_data/pro_lig_voxels/train/1992_pro_1481_lig.npy,0
1481,1481,./data/processed_data/pro_lig_voxels/train/1481_pro_1481_lig.npy,1
1482,1774,./data/processed_data/pro_lig_voxels/train/1774_pro_1482_lig.npy,0
1482,2561,./data/processed_data/pro_lig_voxels/train/2561_pro_1482_lig.npy,0
1482,1696,./data/processed_data/pro_lig_voxels/train/1696_pro_1482_lig.npy,0
1482,838,./data/processed_data/pro_lig_voxels/train/0838_pro_1482_lig.npy,0
1482,1482,./data/processed_data/pro_lig_voxels/train/1482_pro_1482_lig.npy,1
1483,2501,./data/processed_data/pro_lig_voxels/train/2501_pro_1483_lig.npy,0
1483,2265,./data/processed_data/pro_lig_voxels/train/2265_pro_1483_lig.npy,0
1483,154,./data/processed_data/pro_lig_voxels/train/0154_pro_1483_lig.npy,0
1483,1311,./data/processed_data/pro_lig_voxels/train/1311_pro_1483_lig.npy,0
1483,1483,./data/processed_data/pro_lig_voxels/train/1483_pro_1483_lig.npy,1
1484,220,./data/processed_data/pro_lig_voxels/train/0220_pro_1484_lig.npy,0
1484,1745,./data/processed_data/pro_lig_voxels/train/1745_pro_1484_lig.npy,0
1484,736,./data/processed_data/pro_lig_voxels/train/0736_pro_1484_lig.npy,0
1484,670,./data/processed_data/pro_lig_voxels/train/0670_pro_1484_lig.npy,0
1484,1484,./data/processed_data/pro_lig_voxels/train/1484_pro_1484_lig.npy,1
1485,1328,./data/processed_data/pro_lig_voxels/train/1328_pro_1485_lig.npy,0
1485,2392,./data/processed_data/pro_lig_voxels/train/2392_pro_1485_lig.npy,0
1485,471,./data/processed_data/pro_lig_voxels/train/0471_pro_1485_lig.npy,0
1485,355,./data/processed_data/pro_lig_voxels/train/0355_pro_1485_lig.npy,0
1485,1485,./data/processed_data/pro_lig_voxels/train/1485_pro_1485_lig.npy,1
1486,1420,./data/processed_data/pro_lig_voxels/train/1420_pro_1486_lig.npy,0
1486,723,./data/processed_data/pro_lig_voxels/train/0723_pro_1486_lig.npy,0
1486,1633,./data/processed_data/pro_lig_voxels/train/1633_pro_1486_lig.npy,0
1486,1616,./data/processed_data/pro_lig_voxels/train/1616_pro_1486_lig.npy,0
1486,1486,./data/processed_data/pro_lig_voxels/train/1486_pro_1486_lig.npy,1
1487,2,./data/processed_data/pro_lig_voxels/train/0002_pro_1487_lig.npy,0
1487,104,./data/processed_data/pro_lig_voxels/train/0104_pro_1487_lig.npy,0
1487,972,./data/processed_data/pro_lig_voxels/train/0972_pro_1487_lig.npy,0
1487,2699,./data/processed_data/pro_lig_voxels/train/2699_pro_1487_lig.npy,0
1487,1487,./data/processed_data/pro_lig_voxels/train/1487_pro_1487_lig.npy,1
1488,453,./data/processed_data/pro_lig_voxels/train/0453_pro_1488_lig.npy,0
1488,304,./data/processed_data/pro_lig_voxels/train/0304_pro_1488_lig.npy,0
1488,381,./data/processed_data/pro_lig_voxels/train/0381_pro_1488_lig.npy,0
1488,1688,./data/processed_data/pro_lig_voxels/train/1688_pro_1488_lig.npy,0
1488,1488,./data/processed_data/pro_lig_voxels/train/1488_pro_1488_lig.npy,1
1489,813,./data/processed_data/pro_lig_voxels/train/0813_pro_1489_lig.npy,0
1489,1904,./data/processed_data/pro_lig_voxels/train/1904_pro_1489_lig.npy,0
1489,1388,./data/processed_data/pro_lig_voxels/train/1388_pro_1489_lig.npy,0
1489,2337,./data/processed_data/pro_lig_voxels/train/2337_pro_1489_lig.npy,0
1489,1489,./data/processed_data/pro_lig_voxels/train/1489_pro_1489_lig.npy,1
1490,2588,./data/processed_data/pro_lig_voxels/train/2588_pro_1490_lig.npy,0
1490,2486,./data/processed_data/pro_lig_voxels/train/2486_pro_1490_lig.npy,0
1490,909,./data/processed_data/pro_lig_voxels/train/0909_pro_1490_lig.npy,0
1490,2168,./data/processed_data/pro_lig_voxels/train/2168_pro_1490_lig.npy,0
1490,1490,./data/processed_data/pro_lig_voxels/train/1490_pro_1490_lig.npy,1
1491,416,./data/processed_data/pro_lig_voxels/train/0416_pro_1491_lig.npy,0
1491,1000,./data/processed_data/pro_lig_voxels/train/1000_pro_1491_lig.npy,0
1491,1294,./data/processed_data/pro_lig_voxels/train/1294_pro_1491_lig.npy,0
1491,825,./data/processed_data/pro_lig_voxels/train/0825_pro_1491_lig.npy,0
1491,1491,./data/processed_data/pro_lig_voxels/train/1491_pro_1491_lig.npy,1
1492,2367,./data/processed_data/pro_lig_voxels/train/2367_pro_1492_lig.npy,0
1492,2612,./data/processed_data/pro_lig_voxels/train/2612_pro_1492_lig.npy,0
1492,1908,./data/processed_data/pro_lig_voxels/train/1908_pro_1492_lig.npy,0
1492,119,./data/processed_data/pro_lig_voxels/train/0119_pro_1492_lig.npy,0
1492,1492,./data/processed_data/pro_lig_voxels/train/1492_pro_1492_lig.npy,1
1493,837,./data/processed_data/pro_lig_voxels/train/0837_pro_1493_lig.npy,0
1493,508,./data/processed_data/pro_lig_voxels/train/0508_pro_1493_lig.npy,0
1493,2374,./data/processed_data/pro_lig_voxels/train/2374_pro_1493_lig.npy,0
1493,1554,./data/processed_data/pro_lig_voxels/train/1554_pro_1493_lig.npy,0
1493,1493,./data/processed_data/pro_lig_voxels/train/1493_pro_1493_lig.npy,1
1494,2608,./data/processed_data/pro_lig_voxels/train/2608_pro_1494_lig.npy,0
1494,1916,./data/processed_data/pro_lig_voxels/train/1916_pro_1494_lig.npy,0
1494,1438,./data/processed_data/pro_lig_voxels/train/1438_pro_1494_lig.npy,0
1494,495,./data/processed_data/pro_lig_voxels/train/0495_pro_1494_lig.npy,0
1494,1494,./data/processed_data/pro_lig_voxels/train/1494_pro_1494_lig.npy,1
1495,2509,./data/processed_data/pro_lig_voxels/train/2509_pro_1495_lig.npy,0
1495,802,./data/processed_data/pro_lig_voxels/train/0802_pro_1495_lig.npy,0
1495,955,./data/processed_data/pro_lig_voxels/train/0955_pro_1495_lig.npy,0
1495,2411,./data/processed_data/pro_lig_voxels/train/2411_pro_1495_lig.npy,0
1495,1495,./data/processed_data/pro_lig_voxels/train/1495_pro_1495_lig.npy,1
1496,1443,./data/processed_data/pro_lig_voxels/train/1443_pro_1496_lig.npy,0
1496,808,./data/processed_data/pro_lig_voxels/train/0808_pro_1496_lig.npy,0
1496,2586,./data/processed_data/pro_lig_voxels/train/2586_pro_1496_lig.npy,0
1496,1966,./data/processed_data/pro_lig_voxels/train/1966_pro_1496_lig.npy,0
1496,1496,./data/processed_data/pro_lig_voxels/train/1496_pro_1496_lig.npy,1
1497,2570,./data/processed_data/pro_lig_voxels/train/2570_pro_1497_lig.npy,0
1497,431,./data/processed_data/pro_lig_voxels/train/0431_pro_1497_lig.npy,0
1497,1632,./data/processed_data/pro_lig_voxels/train/1632_pro_1497_lig.npy,0
1497,1853,./data/processed_data/pro_lig_voxels/train/1853_pro_1497_lig.npy,0
1497,1497,./data/processed_data/pro_lig_voxels/train/1497_pro_1497_lig.npy,1
1498,1475,./data/processed_data/pro_lig_voxels/train/1475_pro_1498_lig.npy,0
1498,2074,./data/processed_data/pro_lig_voxels/train/2074_pro_1498_lig.npy,0
1498,2583,./data/processed_data/pro_lig_voxels/train/2583_pro_1498_lig.npy,0
1498,1697,./data/processed_data/pro_lig_voxels/train/1697_pro_1498_lig.npy,0
1498,1498,./data/processed_data/pro_lig_voxels/train/1498_pro_1498_lig.npy,1
1499,1554,./data/processed_data/pro_lig_voxels/train/1554_pro_1499_lig.npy,0
1499,2068,./data/processed_data/pro_lig_voxels/train/2068_pro_1499_lig.npy,0
