,lig_id,pro_id,dests,score
600,1021,1666,./processed_data/pro_lig_2_voxels/train/1666_pro_1021_lig.npy,0
601,1021,1066,./processed_data/pro_lig_2_voxels/train/1066_pro_1021_lig.npy,0
602,1021,935,./processed_data/pro_lig_2_voxels/train/0935_pro_1021_lig.npy,0
603,1021,1581,./processed_data/pro_lig_2_voxels/train/1581_pro_1021_lig.npy,0
604,1021,1021,./processed_data/pro_lig_2_voxels/train/1021_pro_1021_lig.npy,1
605,1022,1135,./processed_data/pro_lig_2_voxels/train/1135_pro_1022_lig.npy,0
606,1022,1153,./processed_data/pro_lig_2_voxels/train/1153_pro_1022_lig.npy,0
607,1022,1258,./processed_data/pro_lig_2_voxels/train/1258_pro_1022_lig.npy,0
608,1022,1725,./processed_data/pro_lig_2_voxels/train/1725_pro_1022_lig.npy,0
609,1022,1022,./processed_data/pro_lig_2_voxels/train/1022_pro_1022_lig.npy,1
610,1023,1704,./processed_data/pro_lig_2_voxels/train/1704_pro_1023_lig.npy,0
611,1023,1479,./processed_data/pro_lig_2_voxels/train/1479_pro_1023_lig.npy,0
612,1023,1208,./processed_data/pro_lig_2_voxels/train/1208_pro_1023_lig.npy,0
613,1023,1117,./processed_data/pro_lig_2_voxels/train/1117_pro_1023_lig.npy,0
614,1023,1023,./processed_data/pro_lig_2_voxels/train/1023_pro_1023_lig.npy,1
615,1024,1682,./processed_data/pro_lig_2_voxels/train/1682_pro_1024_lig.npy,0
616,1024,1010,./processed_data/pro_lig_2_voxels/train/1010_pro_1024_lig.npy,0
617,1024,976,./processed_data/pro_lig_2_voxels/train/0976_pro_1024_lig.npy,0
618,1024,1537,./processed_data/pro_lig_2_voxels/train/1537_pro_1024_lig.npy,0
619,1024,1024,./processed_data/pro_lig_2_voxels/train/1024_pro_1024_lig.npy,1
620,1025,1471,./processed_data/pro_lig_2_voxels/train/1471_pro_1025_lig.npy,0
621,1025,936,./processed_data/pro_lig_2_voxels/train/0936_pro_1025_lig.npy,0
622,1025,1284,./processed_data/pro_lig_2_voxels/train/1284_pro_1025_lig.npy,0
623,1025,1282,./processed_data/pro_lig_2_voxels/train/1282_pro_1025_lig.npy,0
624,1025,1025,./processed_data/pro_lig_2_voxels/train/1025_pro_1025_lig.npy,1
625,1026,1595,./processed_data/pro_lig_2_voxels/train/1595_pro_1026_lig.npy,0
626,1026,1227,./processed_data/pro_lig_2_voxels/train/1227_pro_1026_lig.npy,0
627,1026,1229,./processed_data/pro_lig_2_voxels/train/1229_pro_1026_lig.npy,0
628,1026,1463,./processed_data/pro_lig_2_voxels/train/1463_pro_1026_lig.npy,0
629,1026,1026,./processed_data/pro_lig_2_voxels/train/1026_pro_1026_lig.npy,1
630,1027,982,./processed_data/pro_lig_2_voxels/train/0982_pro_1027_lig.npy,0
631,1027,1258,./processed_data/pro_lig_2_voxels/train/1258_pro_1027_lig.npy,0
632,1027,1056,./processed_data/pro_lig_2_voxels/train/1056_pro_1027_lig.npy,0
633,1027,1201,./processed_data/pro_lig_2_voxels/train/1201_pro_1027_lig.npy,0
634,1027,1027,./processed_data/pro_lig_2_voxels/train/1027_pro_1027_lig.npy,1
635,1028,949,./processed_data/pro_lig_2_voxels/train/0949_pro_1028_lig.npy,0
636,1028,1045,./processed_data/pro_lig_2_voxels/train/1045_pro_1028_lig.npy,0
637,1028,1159,./processed_data/pro_lig_2_voxels/train/1159_pro_1028_lig.npy,0
638,1028,1128,./processed_data/pro_lig_2_voxels/train/1128_pro_1028_lig.npy,0
639,1028,1028,./processed_data/pro_lig_2_voxels/train/1028_pro_1028_lig.npy,1
640,1029,975,./processed_data/pro_lig_2_voxels/train/0975_pro_1029_lig.npy,0
641,1029,1600,./processed_data/pro_lig_2_voxels/train/1600_pro_1029_lig.npy,0
642,1029,1392,./processed_data/pro_lig_2_voxels/train/1392_pro_1029_lig.npy,0
643,1029,1263,./processed_data/pro_lig_2_voxels/train/1263_pro_1029_lig.npy,0
644,1029,1029,./processed_data/pro_lig_2_voxels/train/1029_pro_1029_lig.npy,1
645,1030,1099,./processed_data/pro_lig_2_voxels/train/1099_pro_1030_lig.npy,0
646,1030,1058,./processed_data/pro_lig_2_voxels/train/1058_pro_1030_lig.npy,0
647,1030,1722,./processed_data/pro_lig_2_voxels/train/1722_pro_1030_lig.npy,0
648,1030,1163,./processed_data/pro_lig_2_voxels/train/1163_pro_1030_lig.npy,0
649,1030,1030,./processed_data/pro_lig_2_voxels/train/1030_pro_1030_lig.npy,1
650,1031,1431,./processed_data/pro_lig_2_voxels/train/1431_pro_1031_lig.npy,0
651,1031,1499,./processed_data/pro_lig_2_voxels/train/1499_pro_1031_lig.npy,0
652,1031,1221,./processed_data/pro_lig_2_voxels/train/1221_pro_1031_lig.npy,0
653,1031,1730,./processed_data/pro_lig_2_voxels/train/1730_pro_1031_lig.npy,0
654,1031,1031,./processed_data/pro_lig_2_voxels/train/1031_pro_1031_lig.npy,1
655,1032,1697,./processed_data/pro_lig_2_voxels/train/1697_pro_1032_lig.npy,0
656,1032,1682,./processed_data/pro_lig_2_voxels/train/1682_pro_1032_lig.npy,0
657,1032,1636,./processed_data/pro_lig_2_voxels/train/1636_pro_1032_lig.npy,0
658,1032,1716,./processed_data/pro_lig_2_voxels/train/1716_pro_1032_lig.npy,0
659,1032,1032,./processed_data/pro_lig_2_voxels/train/1032_pro_1032_lig.npy,1
660,1033,1303,./processed_data/pro_lig_2_voxels/train/1303_pro_1033_lig.npy,0
661,1033,957,./processed_data/pro_lig_2_voxels/train/0957_pro_1033_lig.npy,0
662,1033,977,./processed_data/pro_lig_2_voxels/train/0977_pro_1033_lig.npy,0
663,1033,1273,./processed_data/pro_lig_2_voxels/train/1273_pro_1033_lig.npy,0
664,1033,1033,./processed_data/pro_lig_2_voxels/train/1033_pro_1033_lig.npy,1
665,1034,1648,./processed_data/pro_lig_2_voxels/train/1648_pro_1034_lig.npy,0
666,1034,1357,./processed_data/pro_lig_2_voxels/train/1357_pro_1034_lig.npy,0
667,1034,1093,./processed_data/pro_lig_2_voxels/train/1093_pro_1034_lig.npy,0
668,1034,1076,./processed_data/pro_lig_2_voxels/train/1076_pro_1034_lig.npy,0
669,1034,1034,./processed_data/pro_lig_2_voxels/train/1034_pro_1034_lig.npy,1
670,1035,1127,./processed_data/pro_lig_2_voxels/train/1127_pro_1035_lig.npy,0
671,1035,1569,./processed_data/pro_lig_2_voxels/train/1569_pro_1035_lig.npy,0
672,1035,1022,./processed_data/pro_lig_2_voxels/train/1022_pro_1035_lig.npy,0
673,1035,915,./processed_data/pro_lig_2_voxels/train/0915_pro_1035_lig.npy,0
674,1035,1035,./processed_data/pro_lig_2_voxels/train/1035_pro_1035_lig.npy,1
675,1036,974,./processed_data/pro_lig_2_voxels/train/0974_pro_1036_lig.npy,0
676,1036,926,./processed_data/pro_lig_2_voxels/train/0926_pro_1036_lig.npy,0
677,1036,934,./processed_data/pro_lig_2_voxels/train/0934_pro_1036_lig.npy,0
678,1036,1494,./processed_data/pro_lig_2_voxels/train/1494_pro_1036_lig.npy,0
679,1036,1036,./processed_data/pro_lig_2_voxels/train/1036_pro_1036_lig.npy,1
680,1037,1218,./processed_data/pro_lig_2_voxels/train/1218_pro_1037_lig.npy,0
681,1037,910,./processed_data/pro_lig_2_voxels/train/0910_pro_1037_lig.npy,0
682,1037,1195,./processed_data/pro_lig_2_voxels/train/1195_pro_1037_lig.npy,0
683,1037,1787,./processed_data/pro_lig_2_voxels/train/1787_pro_1037_lig.npy,0
684,1037,1037,./processed_data/pro_lig_2_voxels/train/1037_pro_1037_lig.npy,1
685,1038,1718,./processed_data/pro_lig_2_voxels/train/1718_pro_1038_lig.npy,0
686,1038,1071,./processed_data/pro_lig_2_voxels/train/1071_pro_1038_lig.npy,0
687,1038,1584,./processed_data/pro_lig_2_voxels/train/1584_pro_1038_lig.npy,0
688,1038,1779,./processed_data/pro_lig_2_voxels/train/1779_pro_1038_lig.npy,0
689,1038,1038,./processed_data/pro_lig_2_voxels/train/1038_pro_1038_lig.npy,1
690,1039,1120,./processed_data/pro_lig_2_voxels/train/1120_pro_1039_lig.npy,0
691,1039,1568,./processed_data/pro_lig_2_voxels/train/1568_pro_1039_lig.npy,0
692,1039,1168,./processed_data/pro_lig_2_voxels/train/1168_pro_1039_lig.npy,0
693,1039,1523,./processed_data/pro_lig_2_voxels/train/1523_pro_1039_lig.npy,0
694,1039,1039,./processed_data/pro_lig_2_voxels/train/1039_pro_1039_lig.npy,1
695,1040,1561,./processed_data/pro_lig_2_voxels/train/1561_pro_1040_lig.npy,0
696,1040,1593,./processed_data/pro_lig_2_voxels/train/1593_pro_1040_lig.npy,0
697,1040,1151,./processed_data/pro_lig_2_voxels/train/1151_pro_1040_lig.npy,0
698,1040,947,./processed_data/pro_lig_2_voxels/train/0947_pro_1040_lig.npy,0
699,1040,1040,./processed_data/pro_lig_2_voxels/train/1040_pro_1040_lig.npy,1
700,1041,1446,./processed_data/pro_lig_2_voxels/train/1446_pro_1041_lig.npy,0
701,1041,1496,./processed_data/pro_lig_2_voxels/train/1496_pro_1041_lig.npy,0
702,1041,1763,./processed_data/pro_lig_2_voxels/train/1763_pro_1041_lig.npy,0
703,1041,1405,./processed_data/pro_lig_2_voxels/train/1405_pro_1041_lig.npy,0
704,1041,1041,./processed_data/pro_lig_2_voxels/train/1041_pro_1041_lig.npy,1
705,1042,1360,./processed_data/pro_lig_2_voxels/train/1360_pro_1042_lig.npy,0
706,1042,1103,./processed_data/pro_lig_2_voxels/train/1103_pro_1042_lig.npy,0
707,1042,1127,./processed_data/pro_lig_2_voxels/train/1127_pro_1042_lig.npy,0
708,1042,982,./processed_data/pro_lig_2_voxels/train/0982_pro_1042_lig.npy,0
709,1042,1042,./processed_data/pro_lig_2_voxels/train/1042_pro_1042_lig.npy,1
710,1043,1295,./processed_data/pro_lig_2_voxels/train/1295_pro_1043_lig.npy,0
711,1043,1089,./processed_data/pro_lig_2_voxels/train/1089_pro_1043_lig.npy,0
712,1043,1267,./processed_data/pro_lig_2_voxels/train/1267_pro_1043_lig.npy,0
713,1043,1026,./processed_data/pro_lig_2_voxels/train/1026_pro_1043_lig.npy,0
714,1043,1043,./processed_data/pro_lig_2_voxels/train/1043_pro_1043_lig.npy,1
715,1044,1354,./processed_data/pro_lig_2_voxels/train/1354_pro_1044_lig.npy,0
716,1044,1033,./processed_data/pro_lig_2_voxels/train/1033_pro_1044_lig.npy,0
717,1044,1439,./processed_data/pro_lig_2_voxels/train/1439_pro_1044_lig.npy,0
718,1044,1420,./processed_data/pro_lig_2_voxels/train/1420_pro_1044_lig.npy,0
719,1044,1044,./processed_data/pro_lig_2_voxels/train/1044_pro_1044_lig.npy,1
720,1045,1365,./processed_data/pro_lig_2_voxels/train/1365_pro_1045_lig.npy,0
721,1045,1694,./processed_data/pro_lig_2_voxels/train/1694_pro_1045_lig.npy,0
722,1045,1739,./processed_data/pro_lig_2_voxels/train/1739_pro_1045_lig.npy,0
723,1045,1339,./processed_data/pro_lig_2_voxels/train/1339_pro_1045_lig.npy,0
724,1045,1045,./processed_data/pro_lig_2_voxels/train/1045_pro_1045_lig.npy,1
725,1046,1296,./processed_data/pro_lig_2_voxels/train/1296_pro_1046_lig.npy,0
726,1046,1089,./processed_data/pro_lig_2_voxels/train/1089_pro_1046_lig.npy,0
727,1046,1562,./processed_data/pro_lig_2_voxels/train/1562_pro_1046_lig.npy,0
728,1046,1608,./processed_data/pro_lig_2_voxels/train/1608_pro_1046_lig.npy,0
729,1046,1046,./processed_data/pro_lig_2_voxels/train/1046_pro_1046_lig.npy,1
730,1047,1274,./processed_data/pro_lig_2_voxels/train/1274_pro_1047_lig.npy,0
731,1047,941,./processed_data/pro_lig_2_voxels/train/0941_pro_1047_lig.npy,0
732,1047,1235,./processed_data/pro_lig_2_voxels/train/1235_pro_1047_lig.npy,0
733,1047,1356,./processed_data/pro_lig_2_voxels/train/1356_pro_1047_lig.npy,0
734,1047,1047,./processed_data/pro_lig_2_voxels/train/1047_pro_1047_lig.npy,1
735,1048,1710,./processed_data/pro_lig_2_voxels/train/1710_pro_1048_lig.npy,0
736,1048,1719,./processed_data/pro_lig_2_voxels/train/1719_pro_1048_lig.npy,0
737,1048,1427,./processed_data/pro_lig_2_voxels/train/1427_pro_1048_lig.npy,0
738,1048,1513,./processed_data/pro_lig_2_voxels/train/1513_pro_1048_lig.npy,0
739,1048,1048,./processed_data/pro_lig_2_voxels/train/1048_pro_1048_lig.npy,1
740,1049,1547,./processed_data/pro_lig_2_voxels/train/1547_pro_1049_lig.npy,0
741,1049,1060,./processed_data/pro_lig_2_voxels/train/1060_pro_1049_lig.npy,0
742,1049,1021,./processed_data/pro_lig_2_voxels/train/1021_pro_1049_lig.npy,0
743,1049,1250,./processed_data/pro_lig_2_voxels/train/1250_pro_1049_lig.npy,0
744,1049,1049,./processed_data/pro_lig_2_voxels/train/1049_pro_1049_lig.npy,1
745,1050,1144,./processed_data/pro_lig_2_voxels/train/1144_pro_1050_lig.npy,0
746,1050,1204,./processed_data/pro_lig_2_voxels/train/1204_pro_1050_lig.npy,0
747,1050,1680,./processed_data/pro_lig_2_voxels/train/1680_pro_1050_lig.npy,0
748,1050,1596,./processed_data/pro_lig_2_voxels/train/1596_pro_1050_lig.npy,0
749,1050,1050,./processed_data/pro_lig_2_voxels/train/1050_pro_1050_lig.npy,1
750,1051,1571,./processed_data/pro_lig_2_voxels/train/1571_pro_1051_lig.npy,0
751,1051,1140,./processed_data/pro_lig_2_voxels/train/1140_pro_1051_lig.npy,0
752,1051,1091,./processed_data/pro_lig_2_voxels/train/1091_pro_1051_lig.npy,0
753,1051,1217,./processed_data/pro_lig_2_voxels/train/1217_pro_1051_lig.npy,0
754,1051,1051,./processed_data/pro_lig_2_voxels/train/1051_pro_1051_lig.npy,1
755,1052,1798,./processed_data/pro_lig_2_voxels/train/1798_pro_1052_lig.npy,0
756,1052,1183,./processed_data/pro_lig_2_voxels/train/1183_pro_1052_lig.npy,0
757,1052,1253,./processed_data/pro_lig_2_voxels/train/1253_pro_1052_lig.npy,0
758,1052,1499,./processed_data/pro_lig_2_voxels/train/1499_pro_1052_lig.npy,0
759,1052,1052,./processed_data/pro_lig_2_voxels/train/1052_pro_1052_lig.npy,1
760,1053,1206,./processed_data/pro_lig_2_voxels/train/1206_pro_1053_lig.npy,0
761,1053,1115,./processed_data/pro_lig_2_voxels/train/1115_pro_1053_lig.npy,0
762,1053,1047,./processed_data/pro_lig_2_voxels/train/1047_pro_1053_lig.npy,0
763,1053,1513,./processed_data/pro_lig_2_voxels/train/1513_pro_1053_lig.npy,0
764,1053,1053,./processed_data/pro_lig_2_voxels/train/1053_pro_1053_lig.npy,1
765,1054,903,./processed_data/pro_lig_2_voxels/train/0903_pro_1054_lig.npy,0
766,1054,1243,./processed_data/pro_lig_2_voxels/train/1243_pro_1054_lig.npy,0
767,1054,1493,./processed_data/pro_lig_2_voxels/train/1493_pro_1054_lig.npy,0
768,1054,1222,./processed_data/pro_lig_2_voxels/train/1222_pro_1054_lig.npy,0
769,1054,1054,./processed_data/pro_lig_2_voxels/train/1054_pro_1054_lig.npy,1
770,1055,993,./processed_data/pro_lig_2_voxels/train/0993_pro_1055_lig.npy,0
771,1055,907,./processed_data/pro_lig_2_voxels/train/0907_pro_1055_lig.npy,0
772,1055,924,./processed_data/pro_lig_2_voxels/train/0924_pro_1055_lig.npy,0
773,1055,1315,./processed_data/pro_lig_2_voxels/train/1315_pro_1055_lig.npy,0
774,1055,1055,./processed_data/pro_lig_2_voxels/train/1055_pro_1055_lig.npy,1
775,1056,1228,./processed_data/pro_lig_2_voxels/train/1228_pro_1056_lig.npy,0
776,1056,907,./processed_data/pro_lig_2_voxels/train/0907_pro_1056_lig.npy,0
777,1056,1242,./processed_data/pro_lig_2_voxels/train/1242_pro_1056_lig.npy,0
778,1056,1360,./processed_data/pro_lig_2_voxels/train/1360_pro_1056_lig.npy,0
779,1056,1056,./processed_data/pro_lig_2_voxels/train/1056_pro_1056_lig.npy,1
780,1057,1734,./processed_data/pro_lig_2_voxels/train/1734_pro_1057_lig.npy,0
781,1057,1095,./processed_data/pro_lig_2_voxels/train/1095_pro_1057_lig.npy,0
782,1057,1771,./processed_data/pro_lig_2_voxels/train/1771_pro_1057_lig.npy,0
783,1057,1526,./processed_data/pro_lig_2_voxels/train/1526_pro_1057_lig.npy,0
784,1057,1057,./processed_data/pro_lig_2_voxels/train/1057_pro_1057_lig.npy,1
785,1058,1489,./processed_data/pro_lig_2_voxels/train/1489_pro_1058_lig.npy,0
786,1058,1400,./processed_data/pro_lig_2_voxels/train/1400_pro_1058_lig.npy,0
787,1058,1428,./processed_data/pro_lig_2_voxels/train/1428_pro_1058_lig.npy,0
788,1058,1327,./processed_data/pro_lig_2_voxels/train/1327_pro_1058_lig.npy,0
789,1058,1058,./processed_data/pro_lig_2_voxels/train/1058_pro_1058_lig.npy,1
790,1059,1019,./processed_data/pro_lig_2_voxels/train/1019_pro_1059_lig.npy,0
791,1059,1492,./processed_data/pro_lig_2_voxels/train/1492_pro_1059_lig.npy,0
792,1059,1055,./processed_data/pro_lig_2_voxels/train/1055_pro_1059_lig.npy,0
793,1059,1153,./processed_data/pro_lig_2_voxels/train/1153_pro_1059_lig.npy,0
794,1059,1059,./processed_data/pro_lig_2_voxels/train/1059_pro_1059_lig.npy,1
795,1060,1030,./processed_data/pro_lig_2_voxels/train/1030_pro_1060_lig.npy,0
796,1060,1063,./processed_data/pro_lig_2_voxels/train/1063_pro_1060_lig.npy,0
797,1060,1129,./processed_data/pro_lig_2_voxels/train/1129_pro_1060_lig.npy,0
798,1060,1437,./processed_data/pro_lig_2_voxels/train/1437_pro_1060_lig.npy,0
799,1060,1060,./processed_data/pro_lig_2_voxels/train/1060_pro_1060_lig.npy,1
800,1061,1487,./processed_data/pro_lig_2_voxels/train/1487_pro_1061_lig.npy,0
801,1061,1507,./processed_data/pro_lig_2_voxels/train/1507_pro_1061_lig.npy,0
802,1061,1031,./processed_data/pro_lig_2_voxels/train/1031_pro_1061_lig.npy,0
803,1061,1777,./processed_data/pro_lig_2_voxels/train/1777_pro_1061_lig.npy,0
804,1061,1061,./processed_data/pro_lig_2_voxels/train/1061_pro_1061_lig.npy,1
805,1062,1048,./processed_data/pro_lig_2_voxels/train/1048_pro_1062_lig.npy,0
806,1062,1457,./processed_data/pro_lig_2_voxels/train/1457_pro_1062_lig.npy,0
807,1062,1399,./processed_data/pro_lig_2_voxels/train/1399_pro_1062_lig.npy,0
808,1062,1134,./processed_data/pro_lig_2_voxels/train/1134_pro_1062_lig.npy,0
809,1062,1062,./processed_data/pro_lig_2_voxels/train/1062_pro_1062_lig.npy,1
810,1063,1068,./processed_data/pro_lig_2_voxels/train/1068_pro_1063_lig.npy,0
811,1063,1649,./processed_data/pro_lig_2_voxels/train/1649_pro_1063_lig.npy,0
812,1063,1632,./processed_data/pro_lig_2_voxels/train/1632_pro_1063_lig.npy,0
813,1063,1139,./processed_data/pro_lig_2_voxels/train/1139_pro_1063_lig.npy,0
814,1063,1063,./processed_data/pro_lig_2_voxels/train/1063_pro_1063_lig.npy,1
815,1064,1644,./processed_data/pro_lig_2_voxels/train/1644_pro_1064_lig.npy,0
816,1064,1559,./processed_data/pro_lig_2_voxels/train/1559_pro_1064_lig.npy,0
817,1064,1424,./processed_data/pro_lig_2_voxels/train/1424_pro_1064_lig.npy,0
818,1064,1079,./processed_data/pro_lig_2_voxels/train/1079_pro_1064_lig.npy,0
819,1064,1064,./processed_data/pro_lig_2_voxels/train/1064_pro_1064_lig.npy,1
820,1065,1576,./processed_data/pro_lig_2_voxels/train/1576_pro_1065_lig.npy,0
821,1065,1537,./processed_data/pro_lig_2_voxels/train/1537_pro_1065_lig.npy,0
822,1065,1103,./processed_data/pro_lig_2_voxels/train/1103_pro_1065_lig.npy,0
823,1065,1770,./processed_data/pro_lig_2_voxels/train/1770_pro_1065_lig.npy,0
824,1065,1065,./processed_data/pro_lig_2_voxels/train/1065_pro_1065_lig.npy,1
825,1066,1478,./processed_data/pro_lig_2_voxels/train/1478_pro_1066_lig.npy,0
826,1066,1704,./processed_data/pro_lig_2_voxels/train/1704_pro_1066_lig.npy,0
827,1066,1524,./processed_data/pro_lig_2_voxels/train/1524_pro_1066_lig.npy,0
828,1066,1013,./processed_data/pro_lig_2_voxels/train/1013_pro_1066_lig.npy,0
829,1066,1066,./processed_data/pro_lig_2_voxels/train/1066_pro_1066_lig.npy,1
830,1067,1238,./processed_data/pro_lig_2_voxels/train/1238_pro_1067_lig.npy,0
831,1067,993,./processed_data/pro_lig_2_voxels/train/0993_pro_1067_lig.npy,0
832,1067,1047,./processed_data/pro_lig_2_voxels/train/1047_pro_1067_lig.npy,0
833,1067,1617,./processed_data/pro_lig_2_voxels/train/1617_pro_1067_lig.npy,0
834,1067,1067,./processed_data/pro_lig_2_voxels/train/1067_pro_1067_lig.npy,1
835,1068,1478,./processed_data/pro_lig_2_voxels/train/1478_pro_1068_lig.npy,0
836,1068,1169,./processed_data/pro_lig_2_voxels/train/1169_pro_1068_lig.npy,0
837,1068,1348,./processed_data/pro_lig_2_voxels/train/1348_pro_1068_lig.npy,0
838,1068,1588,./processed_data/pro_lig_2_voxels/train/1588_pro_1068_lig.npy,0
839,1068,1068,./processed_data/pro_lig_2_voxels/train/1068_pro_1068_lig.npy,1
840,1069,1068,./processed_data/pro_lig_2_voxels/train/1068_pro_1069_lig.npy,0
841,1069,957,./processed_data/pro_lig_2_voxels/train/0957_pro_1069_lig.npy,0
842,1069,1285,./processed_data/pro_lig_2_voxels/train/1285_pro_1069_lig.npy,0
843,1069,1229,./processed_data/pro_lig_2_voxels/train/1229_pro_1069_lig.npy,0
844,1069,1069,./processed_data/pro_lig_2_voxels/train/1069_pro_1069_lig.npy,1
845,1070,1049,./processed_data/pro_lig_2_voxels/train/1049_pro_1070_lig.npy,0
846,1070,993,./processed_data/pro_lig_2_voxels/train/0993_pro_1070_lig.npy,0
847,1070,942,./processed_data/pro_lig_2_voxels/train/0942_pro_1070_lig.npy,0
848,1070,1367,./processed_data/pro_lig_2_voxels/train/1367_pro_1070_lig.npy,0
849,1070,1070,./processed_data/pro_lig_2_voxels/train/1070_pro_1070_lig.npy,1
850,1071,1454,./processed_data/pro_lig_2_voxels/train/1454_pro_1071_lig.npy,0
851,1071,1232,./processed_data/pro_lig_2_voxels/train/1232_pro_1071_lig.npy,0
852,1071,1479,./processed_data/pro_lig_2_voxels/train/1479_pro_1071_lig.npy,0
853,1071,1306,./processed_data/pro_lig_2_voxels/train/1306_pro_1071_lig.npy,0
854,1071,1071,./processed_data/pro_lig_2_voxels/train/1071_pro_1071_lig.npy,1
855,1072,1227,./processed_data/pro_lig_2_voxels/train/1227_pro_1072_lig.npy,0
856,1072,1758,./processed_data/pro_lig_2_voxels/train/1758_pro_1072_lig.npy,0
857,1072,1302,./processed_data/pro_lig_2_voxels/train/1302_pro_1072_lig.npy,0
858,1072,1154,./processed_data/pro_lig_2_voxels/train/1154_pro_1072_lig.npy,0
859,1072,1072,./processed_data/pro_lig_2_voxels/train/1072_pro_1072_lig.npy,1
860,1073,949,./processed_data/pro_lig_2_voxels/train/0949_pro_1073_lig.npy,0
861,1073,1507,./processed_data/pro_lig_2_voxels/train/1507_pro_1073_lig.npy,0
862,1073,951,./processed_data/pro_lig_2_voxels/train/0951_pro_1073_lig.npy,0
863,1073,1007,./processed_data/pro_lig_2_voxels/train/1007_pro_1073_lig.npy,0
864,1073,1073,./processed_data/pro_lig_2_voxels/train/1073_pro_1073_lig.npy,1
865,1074,1364,./processed_data/pro_lig_2_voxels/train/1364_pro_1074_lig.npy,0
866,1074,1696,./processed_data/pro_lig_2_voxels/train/1696_pro_1074_lig.npy,0
867,1074,1363,./processed_data/pro_lig_2_voxels/train/1363_pro_1074_lig.npy,0
868,1074,1508,./processed_data/pro_lig_2_voxels/train/1508_pro_1074_lig.npy,0
869,1074,1074,./processed_data/pro_lig_2_voxels/train/1074_pro_1074_lig.npy,1
870,1075,1771,./processed_data/pro_lig_2_voxels/train/1771_pro_1075_lig.npy,0
871,1075,1295,./processed_data/pro_lig_2_voxels/train/1295_pro_1075_lig.npy,0
872,1075,1247,./processed_data/pro_lig_2_voxels/train/1247_pro_1075_lig.npy,0
873,1075,1022,./processed_data/pro_lig_2_voxels/train/1022_pro_1075_lig.npy,0
874,1075,1075,./processed_data/pro_lig_2_voxels/train/1075_pro_1075_lig.npy,1
875,1076,1169,./processed_data/pro_lig_2_voxels/train/1169_pro_1076_lig.npy,0
876,1076,1041,./processed_data/pro_lig_2_voxels/train/1041_pro_1076_lig.npy,0
877,1076,1364,./processed_data/pro_lig_2_voxels/train/1364_pro_1076_lig.npy,0
878,1076,1737,./processed_data/pro_lig_2_voxels/train/1737_pro_1076_lig.npy,0
879,1076,1076,./processed_data/pro_lig_2_voxels/train/1076_pro_1076_lig.npy,1
880,1077,1639,./processed_data/pro_lig_2_voxels/train/1639_pro_1077_lig.npy,0
881,1077,1056,./processed_data/pro_lig_2_voxels/train/1056_pro_1077_lig.npy,0
882,1077,994,./processed_data/pro_lig_2_voxels/train/0994_pro_1077_lig.npy,0
883,1077,1714,./processed_data/pro_lig_2_voxels/train/1714_pro_1077_lig.npy,0
884,1077,1077,./processed_data/pro_lig_2_voxels/train/1077_pro_1077_lig.npy,1
885,1078,1729,./processed_data/pro_lig_2_voxels/train/1729_pro_1078_lig.npy,0
886,1078,1196,./processed_data/pro_lig_2_voxels/train/1196_pro_1078_lig.npy,0
887,1078,1329,./processed_data/pro_lig_2_voxels/train/1329_pro_1078_lig.npy,0
888,1078,1667,./processed_data/pro_lig_2_voxels/train/1667_pro_1078_lig.npy,0
889,1078,1078,./processed_data/pro_lig_2_voxels/train/1078_pro_1078_lig.npy,1
890,1079,1475,./processed_data/pro_lig_2_voxels/train/1475_pro_1079_lig.npy,0
891,1079,1040,./processed_data/pro_lig_2_voxels/train/1040_pro_1079_lig.npy,0
892,1079,1692,./processed_data/pro_lig_2_voxels/train/1692_pro_1079_lig.npy,0
893,1079,932,./processed_data/pro_lig_2_voxels/train/0932_pro_1079_lig.npy,0
894,1079,1079,./processed_data/pro_lig_2_voxels/train/1079_pro_1079_lig.npy,1
895,1080,1017,./processed_data/pro_lig_2_voxels/train/1017_pro_1080_lig.npy,0
896,1080,1219,./processed_data/pro_lig_2_voxels/train/1219_pro_1080_lig.npy,0
897,1080,1552,./processed_data/pro_lig_2_voxels/train/1552_pro_1080_lig.npy,0
898,1080,1620,./processed_data/pro_lig_2_voxels/train/1620_pro_1080_lig.npy,0
899,1080,1080,./processed_data/pro_lig_2_voxels/train/1080_pro_1080_lig.npy,1
900,1081,1428,./processed_data/pro_lig_2_voxels/train/1428_pro_1081_lig.npy,0
901,1081,1033,./processed_data/pro_lig_2_voxels/train/1033_pro_1081_lig.npy,0
902,1081,1533,./processed_data/pro_lig_2_voxels/train/1533_pro_1081_lig.npy,0
903,1081,1125,./processed_data/pro_lig_2_voxels/train/1125_pro_1081_lig.npy,0
904,1081,1081,./processed_data/pro_lig_2_voxels/train/1081_pro_1081_lig.npy,1
905,1082,1096,./processed_data/pro_lig_2_voxels/train/1096_pro_1082_lig.npy,0
906,1082,914,./processed_data/pro_lig_2_voxels/train/0914_pro_1082_lig.npy,0
907,1082,1529,./processed_data/pro_lig_2_voxels/train/1529_pro_1082_lig.npy,0
908,1082,1664,./processed_data/pro_lig_2_voxels/train/1664_pro_1082_lig.npy,0
909,1082,1082,./processed_data/pro_lig_2_voxels/train/1082_pro_1082_lig.npy,1
910,1083,1347,./processed_data/pro_lig_2_voxels/train/1347_pro_1083_lig.npy,0
